Process,Time,Vibration,Current,Date
1,오후 4:26:43.0,75.04198315231801,1.483,2021-09-10
1,오후 4:26:48.0,74.31247367223635,1.515,2021-09-10
1,오후 4:26:53.0,75.53366359223965,1.699,2021-09-10
1,오후 4:26:58.0,73.74042366970423,1.683,2021-09-10
1,오후 4:27:03.0,75.04518510357609,1.71,2021-09-10
1,오후 4:27:08.0,76.47249049518311,1.669,2021-09-10
1,오후 4:27:13.0,74.20403500015834,1.7,2021-09-10
1,오후 4:27:18.0,73.87178422074807,1.731,2021-09-10
1,오후 4:27:23.0,75.49957940787253,1.68,2021-09-10
1,오후 4:27:28.0,72.86391347156295,1.673,2021-09-10
1,오후 4:27:33.0,75.9081485396546,1.71,2021-09-10
1,오후 4:27:38.0,75.66209655792429,1.649,2021-09-10
1,오후 4:27:43.0,69.04198315231801,1.718,2021-09-10
1,오후 4:27:48.0,72.31247367223635,1.713,2021-09-10
1,오후 4:27:53.0,71.53366359223965,1.562,2021-09-10
1,오후 4:27:58.0,69.74042366970423,1.637,2021-09-10
1,오후 4:28:03.0,72.04518510357609,1.619,2021-09-10
1,오후 4:28:08.0,71.47249049518311,1.579,2021-09-10
1,오후 4:28:13.0,70.01093857044455,1.631,2021-09-10
1,오후 4:28:18.0,68.19333628680197,1.618,2021-09-10
1,오후 4:28:23.0,71.28386418628695,1.585,2021-09-10
1,오후 4:28:28.0,68.3394548018018,1.544,2021-09-10
1,오후 4:28:33.0,70.49933688835523,1.614,2021-09-10
1,오후 4:28:38.0,70.81608582210924,1.547,2021-09-10
1,오후 4:28:43.1,67.04198315231801,1.596,2021-09-10
1,오후 4:28:48.1,66.31247367223635,1.604,2021-09-10
1,오후 4:28:53.1,68.53366359223965,1.517,2021-09-10
1,오후 4:28:58.1,69.74042366970423,1.501,2021-09-10
1,오후 4:29:03.1,70.04518510357609,1.551,2021-09-10
1,오후 4:29:08.1,70.47249049518311,1.578,2021-09-10
1,오후 4:29:13.1,64.08489761472396,1.586,2021-09-10
1,오후 4:29:18.1,64.47081535284565,1.595,2021-09-10
1,오후 4:29:23.1,64.84317473479867,1.45,2021-09-10
1,오후 4:29:28.1,67.18546553761685,1.458,2021-09-10
1,오후 4:29:33.1,66.55671042933152,1.467,2021-09-10
1,오후 4:29:38.1,66.93957562396797,1.521,2021-09-10
2,오후 4:30:04.3,74.13914228339809,1.507,2021-09-10
2,오후 4:30:09.3,76.66042141558682,1.515,2021-09-10
2,오후 4:30:14.3,74.1776601448583,1.679,2021-09-10
2,오후 4:30:19.3,76.58643440551927,1.736,2021-09-10
2,오후 4:30:24.3,75.87710395778115,1.679,2021-09-10
2,오후 4:30:29.3,78.01353466824737,1.734,2021-09-10
2,오후 4:30:34.3,71.04198315231801,1.718,2021-09-10
2,오후 4:30:39.3,73.31247367223635,1.767,2021-09-10
2,오후 4:30:44.3,73.53366359223965,1.608,2021-09-10
2,오후 4:30:49.3,71.74042366970423,1.66,2021-09-10
2,오후 4:30:54.3,74.04518510357609,1.665,2021-09-10
2,오후 4:30:59.3,72.47249049518311,1.625,2021-09-10
2,오후 4:31:04.3,71.04198315231801,1.676,2021-09-10
2,오후 4:31:09.4,69.31247367223635,1.641,2021-09-10
2,오후 4:31:14.4,69.53366359223965,1.608,2021-09-10
2,오후 4:31:19.4,69.74042366970423,1.569,2021-09-10
2,오후 4:31:24.4,71.04518510357609,1.574,2021-09-10
2,오후 4:31:29.4,73.47249049518311,1.578,2021-09-10
2,오후 4:31:34.4,71.08489761472396,1.608,2021-09-10
2,오후 4:31:39.4,69.47081535284565,1.663,2021-09-10
2,오후 4:31:44.4,69.84317473479867,1.609,2021-09-10
2,오후 4:31:49.4,72.18546553761685,1.573,2021-09-10
2,오후 4:31:54.4,69.55671042933152,1.581,2021-09-10
2,오후 4:31:59.4,72.93957562396797,1.634,2021-09-10
2,오후 4:32:04.4,68.08489761472396,1.574,2021-09-10
2,오후 4:32:09.4,67.47081535284565,1.652,2021-09-10
2,오후 4:32:14.4,69.84317473479867,1.541,2021-09-10
2,오후 4:32:19.4,76.41434306484615,1.6865493489608363,2021-09-10
2,오후 4:32:24.4,67.55671042933152,1.581,2021-09-10
2,오후 4:32:29.4,69.93957562396797,1.566,2021-09-10
2,오후 4:32:34.4,66.01093857044455,1.529,2021-09-10
2,오후 4:32:39.4,66.19333628680197,1.583,2021-09-10
2,오후 4:32:44.5,64.28386418628695,1.494,2021-09-10
2,오후 4:32:49.5,64.3394548018018,1.498,2021-09-10
2,오후 4:32:54.5,64.49933688835523,1.455,2021-09-10
2,오후 4:32:59.5,65.81608582210924,1.456,2021-09-10
3,오후 4:33:26.2,73.08489761472396,1.459,2021-09-10
3,오후 4:33:31.2,74.47081535284565,1.489,2021-09-10
