Process,Time,Vibration,Current,Date
1,오후 4:21:32.0,76.00784572726687,1.517,2021-09-29
1,오후 4:21:37.0,76.11937724252256,1.481,2021-09-29
1,오후 4:21:42.0,73.12181233844662,1.721,2021-09-29
1,오후 4:21:47.0,73.06197573575812,1.723,2021-09-29
1,오후 4:21:52.0,73.0864964282445,1.656,2021-09-29
1,오후 4:21:57.0,75.25677527359753,1.654,2021-09-29
1,오후 4:22:02.0,71.04198315231801,1.655,2021-09-29
1,오후 4:22:07.0,72.31247367223635,1.704,2021-09-29
1,오후 4:22:12.0,72.53366359223965,1.609,2021-09-29
1,오후 4:22:17.0,74.74042366970423,1.637,2021-09-29
1,오후 4:22:22.0,72.04518510357609,1.642,2021-09-29
1,오후 4:22:27.0,74.47249049518311,1.693,2021-09-29
1,오후 4:22:32.0,72.13914228339809,1.631,2021-09-29
1,오후 4:22:37.0,69.66042141558682,1.687,2021-09-29
1,오후 4:22:42.0,72.1776601448583,1.633,2021-09-29
1,오후 4:22:47.0,70.58643440551927,1.577,2021-09-29
1,오후 4:22:52.0,70.87710395778115,1.634,2021-09-29
1,오후 4:22:57.0,72.01353466824737,1.598,2021-09-29
1,오후 4:23:02.1,70.13914228339809,1.604,2021-09-29
1,오후 4:23:07.1,68.66042141558682,1.63,2021-09-29
1,오후 4:23:12.1,70.1776601448583,1.588,2021-09-29
1,오후 4:23:17.1,69.58643440551927,1.554,2021-09-29
1,오후 4:23:22.1,69.87710395778115,1.589,2021-09-29
1,오후 4:23:27.1,70.01353466824737,1.575,2021-09-29
1,오후 4:23:32.1,66.04198315231801,1.582,2021-09-29
1,오후 4:23:37.1,69.31247367223635,1.585,2021-09-29
1,오후 4:23:42.1,67.53366359223965,1.495,2021-09-29
1,오후 4:23:47.1,67.74042366970423,1.569,2021-09-29
1,오후 4:23:52.1,68.04518510357609,1.528,2021-09-29
1,오후 4:23:57.1,69.47249049518311,1.533,2021-09-29
1,오후 4:24:02.1,65.13914228339809,1.54,2021-09-29
1,오후 4:24:07.1,66.66042141558682,1.573,2021-09-29
1,오후 4:24:12.1,68.1776601448583,1.474,2021-09-29
1,오후 4:24:17.1,66.58643440551927,1.509,2021-09-29
1,오후 4:24:22.1,66.87710395778115,1.543,2021-09-29
1,오후 4:24:27.1,67.01353466824737,1.507,2021-09-29
2,오후 4:24:52.4,74.08489761472396,1.513,2021-09-29
2,오후 4:24:57.4,76.47081535284565,1.517,2021-09-29
2,오후 4:25:02.4,75.84317473479867,1.678,2021-09-29
2,오후 4:25:07.5,77.18546553761685,1.731,2021-09-29
2,오후 4:25:12.5,75.55671042933152,1.717,2021-09-29
2,오후 4:25:17.5,77.93957562396797,1.749,2021-09-29
2,오후 4:25:22.5,74.00784572726687,1.711,2021-09-29
2,오후 4:25:27.5,71.11937724252256,1.766,2021-09-29
2,오후 4:25:32.5,71.12181233844662,1.675,2021-09-29
2,오후 4:25:37.5,71.06197573575812,1.61,2021-09-29
2,오후 4:25:42.5,73.0864964282445,1.61,2021-09-29
2,오후 4:25:47.5,72.25677527359753,1.609,2021-09-29
2,오후 4:25:52.5,72.13914228339809,1.655,2021-09-29
2,오후 4:25:57.5,70.66042141558682,1.636,2021-09-29
2,오후 4:26:02.5,70.1776601448583,1.633,2021-09-29
2,오후 4:26:07.5,72.58643440551927,1.6,2021-09-29
2,오후 4:26:12.5,72.87710395778115,1.589,2021-09-29
2,오후 4:26:17.5,71.01353466824737,1.644,2021-09-29
2,오후 4:26:22.5,69.08489761472396,1.65,2021-09-29
2,오후 4:26:27.5,68.47081535284565,1.607,2021-09-29
2,오후 4:26:32.5,69.84317473479867,1.564,2021-09-29
