Process,Time,Vibration,Current,Date
1,오후 4:24:47.0,120.5527009061684,0.8880321646757064,2021-09-30
1,오후 4:24:52.0,122.43584972827068,0.9657661859564604,2021-09-30
1,오후 4:24:57.0,120.99725573511392,1.14603303565938,2021-09-30
1,오후 4:25:02.0,121.08780449688882,1.178890651780079,2021-09-30
1,오후 4:25:07.0,126.42381922673624,1.15303303565938,2021-09-30
1,오후 4:25:12.0,130.14804423293776,1.0810321646757064,2021-09-30
1,오후 4:25:17.0,120.60326786648044,1.0620321646757065,2021-09-30
1,오후 4:25:22.0,116.15730695409934,1.238890651780079,2021-09-30
1,오후 4:25:27.0,121.33236693873374,1.1253482778712156,2021-09-30
1,오후 4:25:32.0,120.11207276998324,1.135890651780079,2021-09-30
1,오후 4:25:37.0,123.9225800298928,1.0410321646757064,2021-09-30
1,오후 4:25:42.0,111.37718611097448,1.14103303565938,2021-09-30
1,오후 4:25:47.0,118.9089100707548,1.0300321646757062,2021-09-30
1,오후 4:25:52.0,114.78637198688337,1.2319603427385897,2021-09-30
1,오후 4:25:57.0,110.41004094888618,1.0807661859564606,2021-09-30
1,오후 4:26:02.0,125.88393932324166,0.9930321646757064,2021-09-30
1,오후 4:26:07.0,123.04369224737046,1.148890651780079,2021-09-30
1,오후 4:26:12.0,117.24155054511417,1.12803303565938,2021-09-30
1,오후 4:26:17.0,117.85822603506617,1.0601433163027154,2021-09-30
1,오후 4:26:22.0,118.7218438946141,1.0270321646757066,2021-09-30
1,오후 4:26:27.0,114.3088661912509,1.2019603427385896,2021-09-30
1,오후 4:26:32.0,120.25599576622494,1.143890651780079,2021-09-30
1,오후 4:26:37.1,115.7673715002598,1.0363482778712156,2021-09-30
1,오후 4:26:42.1,118.99180584591576,1.11403303565938,2021-09-30
1,오후 4:26:47.1,109.48471615742262,1.0537661859564604,2021-09-30
1,오후 4:26:52.1,113.4375334539877,1.0510321646757066,2021-09-30
1,오후 4:26:57.1,110.7409752764736,0.9298705307167108,2021-09-30
1,오후 4:27:02.1,111.30805811601024,1.0990710462139173,2021-09-30
1,오후 4:27:07.1,115.96976607073012,1.1039603427385896,2021-09-30
1,오후 4:27:12.1,113.64749980933097,0.99103303565938,2021-09-30
1,오후 4:27:17.1,108.7433806738148,1.0007661859564605,2021-09-30
1,오후 4:27:22.1,110.602720778723,1.00903303565938,2021-09-30
1,오후 4:27:27.1,107.8891455820795,0.9193482778712156,2021-09-30
1,오후 4:27:32.1,113.40386208206804,1.0450710462139172,2021-09-30
1,오후 4:27:37.1,115.16258337396032,0.8710321646757065,2021-09-30
1,오후 4:27:42.1,107.48701016434008,0.9298705307167108,2021-09-30
2,오후 4:28:09.7,119.10810765092106,0.9131433163027154,2021-09-30
2,오후 4:28:14.7,121.72117465713524,0.92503303565938,2021-09-30
2,오후 4:28:19.8,125.65152944213916,1.2449603427385896,2021-09-30
2,오후 4:28:24.8,125.76823010558168,1.0591433163027153,2021-09-30
2,오후 4:28:29.8,123.07053105631852,1.3089603427385896,2021-09-30
2,오후 4:28:34.8,125.39016342809404,1.17303303565938,2021-09-30
2,오후 4:28:39.8,120.93199111427606,1.3019603427385895,2021-09-30
2,오후 4:28:44.8,128.5270293091187,1.2137661859564606,2021-09-30
2,오후 4:28:49.8,112.95563708181191,1.2290710462139172,2021-09-30
2,오후 4:28:54.8,111.97873284119576,1.2869603427385896,2021-09-30
2,오후 4:28:59.8,122.07950084608002,1.2130710462139171,2021-09-30
