Process,Time,Vibration,Current,Date
1,오후 4:23:44.0,75.20403500015834,1.45,2021-10-22
1,오후 4:23:49.0,73.87178422074807,1.522,2021-10-22
1,오후 4:23:54.0,74.49957940787253,1.703,2021-10-22
1,오후 4:23:59.0,76.86391347156295,1.672,2021-10-22
1,오후 4:24:04.0,75.9081485396546,1.687,2021-10-22
1,오후 4:24:09.0,76.66209655792429,1.741,2021-10-22
1,오후 4:24:14.0,71.00784572726687,1.719,2021-10-22
1,오후 4:24:19.0,71.11937724252256,1.736,2021-10-22
1,오후 4:24:24.0,74.12181233844662,1.607,2021-10-22
1,오후 4:24:29.0,73.06197573575812,1.61,2021-10-22
1,오후 4:24:34.0,71.0864964282445,1.678,2021-10-22
1,오후 4:24:39.0,73.25677527359753,1.655,2021-10-22
1,오후 4:24:44.0,72.01093857044455,1.609,2021-10-22
1,오후 4:24:49.0,72.19333628680197,1.659,2021-10-22
1,오후 4:24:54.0,74.05820092826882,1.6700112656121546,2021-10-22
1,오후 4:24:59.0,69.3394548018018,1.635,2021-10-22
1,오후 4:25:04.0,70.49933688835523,1.636,2021-10-22
1,오후 4:25:09.0,69.81608582210924,1.57,2021-10-22
1,오후 4:25:14.0,69.04198315231801,1.596,2021-10-22
1,오후 4:25:19.0,71.31247367223635,1.58,2021-10-22
1,오후 4:25:24.0,71.53366359223965,1.563,2021-10-22
1,오후 4:25:29.0,68.74042366970423,1.614,2021-10-22
1,오후 4:25:34.0,71.04518510357609,1.619,2021-10-22
1,오후 4:25:39.0,71.47249049518311,1.556,2021-10-22
1,오후 4:25:44.1,66.01093857044455,1.608,2021-10-22
1,오후 4:25:49.1,67.19333628680197,1.618,2021-10-22
1,오후 4:25:54.1,68.28386418628695,1.494,2021-10-22
1,오후 4:25:59.1,69.3394548018018,1.521,2021-10-22
1,오후 4:26:04.1,69.49933688835523,1.546,2021-10-22
1,오후 4:26:09.1,69.81608582210924,1.569,2021-10-22
1,오후 4:26:14.1,66.04198315231801,1.573,2021-10-22
1,오후 4:26:19.1,65.31247367223635,1.58,2021-10-22
1,오후 4:26:24.1,66.53366359223965,1.494,2021-10-22
1,오후 4:26:29.1,67.74042366970423,1.478,2021-10-22
1,오후 4:26:34.1,68.04518510357609,1.506,2021-10-22
1,오후 4:26:39.1,66.47249049518311,1.533,2021-10-22
2,오후 4:27:05.1,74.08489761472396,1.54,2021-10-22
2,오후 4:27:10.1,74.47081535284565,1.504,2021-10-22
2,오후 4:27:15.1,76.84317473479867,1.677,2021-10-22
2,오후 4:27:20.1,75.18546553761685,1.687,2021-10-22
2,오후 4:27:25.1,77.55671042933152,1.741,2021-10-22
2,오후 4:27:30.1,75.93957562396797,1.703,2021-10-22
2,오후 4:27:35.1,71.20403500015834,1.757,2021-10-22
2,오후 4:27:40.1,73.87178422074807,1.72,2021-10-22
2,오후 4:27:45.1,72.49957940787253,1.612,2021-10-22
2,오후 4:27:50.1,72.86391347156295,1.673,2021-10-22
2,오후 4:27:55.1,73.9081485396546,1.641,2021-10-22
2,오후 4:28:00.1,72.66209655792429,1.649,2021-10-22
2,오후 4:28:05.1,72.04198315231801,1.673,2021-10-22
2,오후 4:28:10.1,69.31247367223635,1.646,2021-10-22
2,오후 4:28:15.1,72.53366359223965,1.631,2021-10-22
2,오후 4:28:20.1,71.74042366970423,1.569,2021-10-22
2,오후 4:28:25.1,73.04518510357609,1.642,2021-10-22
2,오후 4:28:30.2,70.47249049518311,1.624,2021-10-22
2,오후 4:28:35.2,71.00784572726687,1.654,2021-10-22
2,오후 4:28:40.2,68.11937724252256,1.595,2021-10-22
2,오후 4:28:45.2,68.12181233844662,1.608,2021-10-22
2,오후 4:28:50.2,70.06197573575812,1.542,2021-10-22
2,오후 4:28:55.2,68.0864964282445,1.542,2021-10-22
2,오후 4:29:00.2,68.25677527359753,1.586,2021-10-22
2,오후 4:29:05.2,69.01093857044455,1.541,2021-10-22
2,오후 4:29:10.2,67.19333628680197,1.545,2021-10-22
2,오후 4:29:15.2,66.28386418628695,1.562,2021-10-22
2,오후 4:29:20.2,69.3394548018018,1.521,2021-10-22
2,오후 4:29:25.2,67.49933688835523,1.5,2021-10-22
2,오후 4:29:30.2,68.81608582210924,1.57,2021-10-22
2,오후 4:29:35.2,66.20403500015834,1.528,2021-10-22
2,오후 4:29:40.2,66.87178422074807,1.558,2021-10-22
2,오후 4:29:45.2,67.49957940787253,1.498,2021-10-22
2,오후 4:29:50.2,67.86391347156295,1.513,2021-10-22
2,오후 4:29:55.2,66.9081485396546,1.528,2021-10-22
2,오후 4:30:00.3,68.66209655792429,1.536,2021-10-22
3,오후 4:30:26.3,75.00784572726687,1.514,2021-10-22
3,오후 4:30:31.3,73.11937724252256,1.554,2021-10-22
3,오후 4:30:36.3,75.12181233844662,1.698,2021-10-22
3,오후 4:30:41.3,76.06197573575812,1.655,2021-10-22
3,오후 4:30:46.3,74.0864964282445,1.701,2021-10-22
3,오후 4:30:51.3,76.25677527359753,1.722,2021-10-22
3,오후 4:30:56.3,72.00784572726687,1.677,2021-10-22
3,오후 4:31:01.3,72.11937724252256,1.727,2021-10-22
3,오후 4:31:06.3,74.12181233844662,1.63,2021-10-22
3,오후 4:31:11.3,74.06197573575812,1.633,2021-10-22
3,오후 4:31:16.3,72.0864964282445,1.678,2021-10-22
3,오후 4:31:21.3,73.25677527359753,1.677,2021-10-22
3,오후 4:31:26.3,70.20403500015834,1.632,2021-10-22
3,오후 4:31:31.3,70.87178422074807,1.659,2021-10-22
3,오후 4:31:36.3,70.49957940787253,1.589,2021-10-22
3,오후 4:31:41.3,71.86391347156295,1.604,2021-10-22
3,오후 4:31:46.4,71.9081485396546,1.596,2021-10-22
3,오후 4:31:51.4,73.66209655792429,1.627,2021-10-22
