Process,Time,Vibration,Current,Date
1,오후 4:27:27.0,73.01093857044455,1.559,2021-09-28
1,오후 4:27:32.0,76.19333628680197,1.562,2021-09-28
1,오후 4:27:37.0,75.28386418628695,1.653,2021-09-28
1,오후 4:27:42.0,74.3394548018018,1.725,2021-09-28
1,오후 4:27:47.0,73.49933688835523,1.705,2021-09-28
1,오후 4:27:52.0,76.81608582210924,1.684,2021-09-28
1,오후 4:27:57.0,71.20403500015834,1.664,2021-09-28
1,오후 4:28:02.0,71.87178422074807,1.739,2021-09-28
1,오후 4:28:07.0,74.49957940787253,1.612,2021-09-28
1,오후 4:28:12.0,75.86391347156295,1.628,2021-09-28
1,오후 4:28:17.0,75.9081485396546,1.687,2021-09-28
1,오후 4:28:22.0,75.66209655792429,1.718,2021-09-28
1,오후 4:28:27.0,72.20403500015834,1.719,2021-09-28
1,오후 4:28:32.0,71.87178422074807,1.714,2021-09-28
1,오후 4:28:37.0,70.49957940787253,1.635,2021-09-28
1,오후 4:28:42.0,71.86391347156295,1.627,2021-09-28
1,오후 4:28:47.0,73.9081485396546,1.595,2021-09-28
1,오후 4:28:52.0,73.66209655792429,1.627,2021-09-28
1,오후 4:28:57.0,70.00784572726687,1.673,2021-09-28
1,오후 4:29:02.0,70.11937724252256,1.668,2021-09-28
1,오후 4:29:07.0,70.81853086180067,1.6239066601197945,2021-09-28
1,오후 4:29:12.0,71.06197573575812,1.588,2021-09-28
1,오후 4:29:17.0,69.0864964282445,1.564,2021-09-28
1,오후 4:29:22.0,71.25677527359753,1.609,2021-09-28
1,오후 4:29:27.1,66.13914228339809,1.564,2021-09-28
1,오후 4:29:32.1,68.66042141558682,1.614,2021-09-28
1,오후 4:29:37.1,69.1776601448583,1.497,2021-09-28
1,오후 4:29:42.1,67.58643440551927,1.554,2021-09-28
1,오후 4:29:47.1,69.87710395778115,1.566,2021-09-28
1,오후 4:29:52.1,70.01353466824737,1.53,2021-09-28
1,오후 4:29:57.1,64.00784572726687,1.582,2021-09-28
1,오후 4:30:02.1,64.11937724252256,1.584,2021-09-28
1,오후 4:30:07.1,65.12181233844662,1.448,2021-09-28
1,오후 4:30:12.1,67.06197573575812,1.451,2021-09-28
1,오후 4:30:17.1,67.0864964282445,1.474,2021-09-28
1,오후 4:30:22.1,67.25677527359753,1.518,2021-09-28
2,오후 4:30:47.2,76.20403500015834,1.518,2021-09-28
2,오후 4:30:52.2,75.87178422074807,1.522,2021-09-28
2,오후 4:30:57.2,76.49957940787253,1.726,2021-09-28
2,오후 4:31:02.2,76.86391347156295,1.718,2021-09-28
2,오후 4:31:07.2,76.9081485396546,1.732,2021-09-28
2,오후 4:31:12.2,74.66209655792429,1.741,2021-09-28
2,오후 4:31:17.2,72.13914228339809,1.742,2021-09-28
2,오후 4:31:22.2,73.66042141558682,1.691,2021-09-28
2,오후 4:31:27.2,73.1776601448583,1.633,2021-09-28
2,오후 4:31:32.2,74.58643440551927,1.668,2021-09-28
2,오후 4:31:37.2,74.87710395778115,1.656,2021-09-28
2,오후 4:31:42.2,74.01353466824737,1.689,2021-09-28
2,오후 4:31:47.2,72.13914228339809,1.695,2021-09-28
2,오후 4:31:52.2,69.66042141558682,1.676,2021-09-28
2,오후 4:31:57.2,72.1776601448583,1.633,2021-09-28
2,오후 4:32:02.3,70.58643440551927,1.576,2021-09-28
2,오후 4:32:07.3,72.87710395778115,1.634,2021-09-28
2,오후 4:32:12.3,73.01353466824737,1.598,2021-09-28
2,오후 4:32:17.3,70.13914228339809,1.65,2021-09-28
2,오후 4:32:22.3,69.66042141558682,1.653,2021-09-28
2,오후 4:32:27.3,69.1776601448583,1.588,2021-09-28
2,오후 4:32:32.3,72.58643440551927,1.577,2021-09-28
2,오후 4:32:37.3,70.87710395778115,1.566,2021-09-28
2,오후 4:32:42.3,71.01353466824737,1.644,2021-09-28
2,오후 4:32:47.3,69.08489761472396,1.604,2021-09-28
2,오후 4:32:52.3,67.47081535284565,1.607,2021-09-28
2,오후 4:32:57.3,66.84317473479867,1.564,2021-09-28
2,오후 4:33:02.3,67.18546553761685,1.527,2021-09-28
2,오후 4:33:07.3,70.55671042933152,1.513,2021-09-28
2,오후 4:33:12.3,69.93957562396797,1.521,2021-09-28
2,오후 4:33:17.3,65.04198315231801,1.597,2021-09-28
2,오후 4:33:22.3,67.31247367223635,1.583,2021-09-28
2,오후 4:33:27.3,66.53366359223965,1.472,2021-09-28
2,오후 4:33:32.3,67.74042366970423,1.523,2021-09-28
2,오후 4:33:37.3,67.04518510357609,1.505,2021-09-28
2,오후 4:33:42.4,73.41790148556414,1.6931762619233544,2021-09-28
3,오후 4:34:08.6,76.04198315231801,1.518,2021-09-28
3,오후 4:34:13.6,74.31247367223635,1.504,2021-09-28
3,오후 4:34:18.6,75.53366359223965,1.722,2021-09-28
3,오후 4:34:23.6,75.74042366970423,1.683,2021-09-28
3,오후 4:34:28.6,75.04518510357609,1.71,2021-09-28
3,오후 4:34:33.6,75.47249049518311,1.715,2021-09-28
3,오후 4:34:38.6,74.08489761472396,1.7,2021-09-28
3,오후 4:34:43.6,72.47081535284565,1.709,2021-09-28
3,오후 4:34:48.6,73.84317473479867,1.677,2021-09-28
3,오후 4:34:53.6,75.18546553761685,1.641,2021-09-28
3,오후 4:34:58.7,74.55671042933152,1.672,2021-09-28
3,오후 4:35:03.7,75.93957562396797,1.703,2021-09-28
3,오후 4:35:08.7,71.13914228339809,1.688,2021-09-28
3,오후 4:35:13.7,72.66042141558682,1.719,2021-09-28
3,오후 4:35:18.7,72.1776601448583,1.61,2021-09-28
3,오후 4:35:23.7,72.58643440551927,1.645,2021-09-28
3,오후 4:35:28.7,70.87710395778115,1.634,2021-09-28
3,오후 4:35:33.7,74.01353466824737,1.644,2021-09-28
3,오후 4:35:38.7,68.13914228339809,1.605,2021-09-28
3,오후 4:35:43.7,70.66042141558682,1.675,2021-09-28
3,오후 4:35:48.7,72.1776601448583,1.542,2021-09-28
3,오후 4:35:53.7,69.58643440551927,1.6,2021-09-28
3,오후 4:35:58.7,72.87710395778115,1.634,2021-09-28
3,오후 4:36:03.7,70.01353466824737,1.576,2021-09-28
3,오후 4:36:08.7,66.00784572726687,1.65,2021-09-28
3,오후 4:36:13.7,68.11937724252256,1.585,2021-09-28
3,오후 4:36:18.7,67.12181233844662,1.494,2021-09-28
3,오후 4:36:23.7,68.06197573575812,1.542,2021-09-28
3,오후 4:36:28.7,66.0864964282445,1.519,2021-09-28
3,오후 4:36:33.7,66.25677527359753,1.54,2021-09-28
3,오후 4:36:38.7,64.20403500015834,1.495,2021-09-28
3,오후 4:36:43.7,65.87178422074807,1.499,2021-09-28
3,오후 4:36:48.7,66.49957940787253,1.453,2021-09-28
3,오후 4:36:53.7,67.86391347156295,1.491,2021-09-28
3,오후 4:36:58.7,65.9081485396546,1.505,2021-09-28
3,오후 4:37:03.7,65.66209655792429,1.536,2021-09-28
4,오후 4:37:29.6,76.01093857044455,1.491,2021-09-28
4,오후 4:37:34.6,75.19333628680197,1.486,2021-09-28
4,오후 4:37:39.6,76.28386418628695,1.721,2021-09-28
4,오후 4:37:44.6,75.3394548018018,1.702,2021-09-28
4,오후 4:37:49.6,73.49933688835523,1.727,2021-09-28
4,오후 4:37:54.6,75.81608582210924,1.706,2021-09-28
4,오후 4:37:59.6,71.08489761472396,1.664,2021-09-28
4,오후 4:38:04.6,71.47081535284565,1.717,2021-09-28
4,오후 4:38:09.6,73.84317473479867,1.609,2021-09-28
4,오후 4:38:14.6,75.18546553761685,1.618,2021-09-28
4,오후 4:38:19.6,73.55671042933152,1.672,2021-09-28
4,오후 4:38:24.6,72.93957562396797,1.702,2021-09-28
4,오후 4:38:29.6,69.00784572726687,1.665,2021-09-28
4,오후 4:38:34.6,72.11937724252256,1.652,2021-09-28
4,오후 4:38:39.6,71.12181233844662,1.562,2021-09-28
4,오후 4:38:44.6,71.06197573575812,1.633,2021-09-28
4,오후 4:38:49.6,70.0864964282445,1.61,2021-09-28
4,오후 4:38:54.6,69.25677527359753,1.609,2021-09-28
4,오후 4:38:59.6,69.04198315231801,1.586,2021-09-28
4,오후 4:39:04.6,69.31247367223635,1.567,2021-09-28
4,오후 4:39:09.6,70.53366359223965,1.563,2021-09-28
4,오후 4:39:14.6,68.74042366970423,1.569,2021-09-28
4,오후 4:39:19.6,71.04518510357609,1.597,2021-09-28
4,오후 4:39:24.7,71.47249049518311,1.556,2021-09-28
4,오후 4:39:29.7,67.01093857044455,1.608,2021-09-28
4,오후 4:39:34.7,69.19333628680197,1.618,2021-09-28
4,오후 4:39:39.7,68.28386418628695,1.516,2021-09-28
4,오후 4:39:44.7,68.3394548018018,1.566,2021-09-28
4,오후 4:39:49.7,67.49933688835523,1.545,2021-09-28
4,오후 4:39:54.7,66.81608582210924,1.546,2021-09-28
4,오후 4:39:59.7,66.01093857044455,1.528,2021-09-28
4,오후 4:40:04.7,66.19333628680197,1.512,2021-09-28
4,오후 4:40:09.7,65.28386418628695,1.494,2021-09-28
4,오후 4:40:14.7,65.3394548018018,1.498,2021-09-28
4,오후 4:40:19.7,64.49933688835523,1.477,2021-09-28
4,오후 4:40:24.7,66.81608582210924,1.479,2021-09-28
5,오후 4:40:51.3,73.00784572726687,1.459,2021-09-28
5,오후 4:40:56.3,73.11937724252256,1.512,2021-09-28
5,오후 4:41:01.3,74.12181233844662,1.653,2021-09-28
5,오후 4:41:06.3,73.06197573575812,1.656,2021-09-28
5,오후 4:41:11.3,76.0864964282445,1.679,2021-09-28
5,오후 4:41:16.3,76.25677527359753,1.655,2021-09-28
5,오후 4:41:21.3,71.13914228339809,1.723,2021-09-28
5,오후 4:41:26.3,73.66042141558682,1.727,2021-09-28
5,오후 4:41:31.3,73.1776601448583,1.611,2021-09-28
5,오후 4:41:36.3,75.58643440551927,1.668,2021-09-28
5,오후 4:41:41.4,75.87710395778115,1.657,2021-09-28
5,오후 4:41:46.4,76.01353466824737,1.711,2021-09-28
5,오후 4:41:51.4,69.20403500015834,1.719,2021-09-28
5,오후 4:41:56.4,71.87178422074807,1.721,2021-09-28
5,오후 4:42:01.4,73.49957940787253,1.566,2021-09-28
5,오후 4:42:06.4,72.86391347156295,1.627,2021-09-28
5,오후 4:42:11.4,71.9081485396546,1.664,2021-09-28
5,오후 4:42:16.4,71.66209655792429,1.65,2021-09-28
5,오후 4:42:21.4,71.08489761472396,1.628,2021-09-28
5,오후 4:42:26.4,69.47081535284565,1.623,2021-09-28
5,오후 4:42:31.4,68.84317473479867,1.609,2021-09-28
5,오후 4:42:36.4,70.18546553761685,1.573,2021-09-28
5,오후 4:42:41.4,71.55671042933152,1.558,2021-09-28
5,오후 4:42:46.4,71.93957562396797,1.588,2021-09-28
5,오후 4:42:51.4,68.08489761472396,1.62,2021-09-28
5,오후 4:42:56.4,67.47081535284565,1.628,2021-09-28
5,오후 4:43:01.4,66.84317473479867,1.541,2021-09-28
5,오후 4:43:06.4,69.18546553761685,1.527,2021-09-28
5,오후 4:43:11.4,68.55671042933152,1.513,2021-09-28
5,오후 4:43:16.4,68.93957562396797,1.566,2021-09-28
5,오후 4:43:21.4,64.04198315231801,1.551,2021-09-28
5,오후 4:43:26.4,67.31247367223635,1.561,2021-09-28
5,오후 4:43:31.4,64.53366359223965,1.449,2021-09-28
5,오후 4:43:36.4,65.74042366970423,1.523,2021-09-28
5,오후 4:43:41.5,66.04518510357609,1.46,2021-09-28
5,오후 4:43:46.5,67.47249049518311,1.488,2021-09-28
6,오후 4:44:14.3,75.01093857044455,1.494,2021-09-28
6,오후 4:44:19.3,73.19333628680197,1.527,2021-09-28
6,오후 4:44:24.3,74.28386418628695,1.699,2021-09-28
6,오후 4:44:29.3,79.68197683049107,1.800300206279689,2021-09-28
6,오후 4:44:34.3,74.49933688835523,1.682,2021-09-28
6,오후 4:44:39.3,73.81608582210924,1.661,2021-09-28
6,오후 4:44:44.3,73.00784572726687,1.687,2021-09-28
6,오후 4:44:49.3,74.11937724252256,1.672,2021-09-28
6,오후 4:44:54.3,73.12181233844662,1.653,2021-09-28
6,오후 4:44:59.3,71.06197573575812,1.679,2021-09-28
6,오후 4:45:04.3,71.0864964282445,1.655,2021-09-28
6,오후 4:45:09.3,74.25677527359753,1.609,2021-09-28
6,오후 4:45:14.3,70.00784572726687,1.61,2021-09-28
6,오후 4:45:19.3,72.11937724252256,1.681,2021-09-28
6,오후 4:45:24.3,72.12181233844662,1.585,2021-09-28
6,오후 4:45:29.4,71.06197573575812,1.632,2021-09-28
6,오후 4:45:34.4,70.0864964282445,1.633,2021-09-28
6,오후 4:45:39.4,69.25677527359753,1.609,2021-09-28
6,오후 4:45:44.4,69.20403500015834,1.587,2021-09-28
6,오후 4:45:49.4,70.87178422074807,1.568,2021-09-28
6,오후 4:45:54.4,80.07473375918919,1.7296242832172035,2021-09-28
6,오후 4:45:59.4,69.86391347156295,1.605,2021-09-28
6,오후 4:46:04.4,69.9081485396546,1.642,2021-09-28
6,오후 4:46:09.4,70.66209655792429,1.581,2021-09-28
6,오후 4:46:14.4,69.08489761472396,1.583,2021-09-28
