Process,Time,Vibration,Current,Date
1,오후 4:26:57.0,73.04198315231801,1.536,2021-10-08
1,오후 4:27:02.0,74.31247367223635,1.539,2021-10-08
1,오후 4:27:07.0,75.53366359223965,1.654,2021-10-08
1,오후 4:27:12.0,73.74042366970423,1.682,2021-10-08
1,오후 4:27:17.0,76.04518510357609,1.711,2021-10-08
1,오후 4:27:22.0,86.37214583005756,1.911179591263151,2021-10-08
1,오후 4:27:27.0,72.20403500015834,1.722,2021-10-08
1,오후 4:27:32.0,74.87178422074807,1.709,2021-10-08
1,오후 4:27:37.0,74.49957940787253,1.634,2021-10-08
1,오후 4:27:42.0,72.86391347156295,1.695,2021-10-08
1,오후 4:27:47.0,73.9081485396546,1.686,2021-10-08
1,오후 4:27:52.0,72.66209655792429,1.649,2021-10-08
1,오후 4:27:57.0,70.20403500015834,1.674,2021-10-08
1,오후 4:28:02.0,72.87178422074807,1.645,2021-10-08
1,오후 4:28:07.0,71.49957940787253,1.59,2021-10-08
1,오후 4:28:12.0,71.86391347156295,1.65,2021-10-08
1,오후 4:28:17.0,70.9081485396546,1.619,2021-10-08
1,오후 4:28:22.0,73.66209655792429,1.627,2021-10-08
1,오후 4:28:27.0,71.01093857044455,1.606,2021-10-08
1,오후 4:28:32.0,68.19333628680197,1.667,2021-10-08
1,오후 4:28:37.0,71.28386418628695,1.608,2021-10-08
1,오후 4:28:42.1,68.3394548018018,1.544,2021-10-08
1,오후 4:28:47.1,68.49933688835523,1.613,2021-10-08
1,오후 4:28:52.1,70.81608582210924,1.547,2021-10-08
1,오후 4:28:57.1,68.00784572726687,1.55,2021-10-08
1,오후 4:29:02.1,67.11937724252256,1.603,2021-10-08
1,오후 4:29:07.1,68.12181233844662,1.54,2021-10-08
1,오후 4:29:12.1,69.06197573575812,1.519,2021-10-08
1,오후 4:29:17.1,66.0864964282445,1.542,2021-10-08
1,오후 4:29:22.1,66.25677527359753,1.563,2021-10-08
1,오후 4:29:27.1,65.13914228339809,1.495,2021-10-08
1,오후 4:29:32.1,64.66042141558682,1.499,2021-10-08
1,오후 4:29:37.1,65.1776601448583,1.474,2021-10-08
1,오후 4:29:42.1,68.58643440551927,1.463,2021-10-08
1,오후 4:29:47.1,67.87710395778115,1.475,2021-10-08
1,오후 4:29:52.1,69.01353466824737,1.552,2021-10-08
2,오후 4:30:18.9,75.00784572726687,1.536,2021-10-08
2,오후 4:30:23.9,75.11937724252256,1.562,2021-10-08
2,오후 4:30:28.9,75.12181233844662,1.698,2021-10-08
2,오후 4:30:33.9,73.06197573575812,1.701,2021-10-08
2,오후 4:30:38.9,74.0864964282445,1.701,2021-10-08
2,오후 4:30:43.9,74.25677527359753,1.655,2021-10-08
2,오후 4:30:48.9,73.01093857044455,1.678,2021-10-08
2,오후 4:30:53.9,72.19333628680197,1.681,2021-10-08
2,오후 4:30:58.9,73.28386418628695,1.653,2021-10-08
2,오후 4:31:03.9,74.3394548018018,1.635,2021-10-08
2,오후 4:31:08.9,71.49933688835523,1.659,2021-10-08
2,오후 4:31:13.9,73.81608582210924,1.683,2021-10-08
2,오후 4:31:18.9,69.00784572726687,1.618,2021-10-08
2,오후 4:31:23.9,70.11937724252256,1.671,2021-10-08
2,오후 4:31:29.0,71.12181233844662,1.562,2021-10-08
2,오후 4:31:34.0,72.06197573575812,1.588,2021-10-08
2,오후 4:31:39.0,70.0864964282445,1.61,2021-10-08
2,오후 4:31:44.0,72.25677527359753,1.632,2021-10-08
2,오후 4:31:49.0,69.13914228339809,1.586,2021-10-08
2,오후 4:31:54.0,69.66042141558682,1.636,2021-10-08
2,오후 4:31:59.0,69.1776601448583,1.565,2021-10-08
2,오후 4:32:04.0,69.58643440551927,1.577,2021-10-08
2,오후 4:32:09.0,72.87710395778115,1.566,2021-10-08
2,오후 4:32:14.0,71.01353466824737,1.575,2021-10-08
2,오후 4:32:19.0,68.01093857044455,1.65,2021-10-08
2,오후 4:32:24.0,68.19333628680197,1.608,2021-10-08
2,오후 4:32:29.0,66.28386418628695,1.54,2021-10-08
2,오후 4:32:34.0,68.3394548018018,1.544,2021-10-08
2,오후 4:32:39.0,68.49933688835523,1.5,2021-10-08
2,오후 4:32:44.0,68.81608582210924,1.547,2021-10-08
2,오후 4:32:49.0,66.04198315231801,1.55,2021-10-08
2,오후 4:32:54.0,65.31247367223635,1.557,2021-10-08
2,오후 4:32:59.1,64.53366359223965,1.495,2021-10-08
2,오후 4:33:04.1,67.74042366970423,1.478,2021-10-08
2,오후 4:33:09.1,65.04518510357609,1.46,2021-10-08
2,오후 4:33:14.1,66.47249049518311,1.533,2021-10-08
3,오후 4:33:40.9,75.00784572726687,1.472,2021-10-08
3,오후 4:33:45.9,76.11937724252256,1.504,2021-10-08
3,오후 4:33:51.0,75.12181233844662,1.699,2021-10-08
3,오후 4:33:56.0,73.06197573575812,1.723,2021-10-08
3,오후 4:34:01.0,75.0864964282445,1.701,2021-10-08
3,오후 4:34:06.0,76.25677527359753,1.654,2021-10-08
3,오후 4:34:11.0,72.13914228339809,1.7,2021-10-08
3,오후 4:34:16.0,74.66042141558682,1.727,2021-10-08
3,오후 4:34:21.0,72.1776601448583,1.633,2021-10-08
3,오후 4:34:26.0,81.27514933790296,1.866580484442576,2021-10-08
3,오후 4:34:31.0,72.87710395778115,1.634,2021-10-08
3,오후 4:34:36.0,75.01353466824737,1.666,2021-10-08
3,오후 4:34:41.0,72.04198315231801,1.65,2021-10-08
3,오후 4:34:46.0,69.31247367223635,1.698,2021-10-08
3,오후 4:34:51.0,70.53366359223965,1.631,2021-10-08
3,오후 4:34:56.0,69.74042366970423,1.569,2021-10-08
3,오후 4:35:01.0,73.04518510357609,1.596,2021-10-08
3,오후 4:35:06.0,73.47249049518311,1.578,2021-10-08
3,오후 4:35:11.0,81.35090153789885,1.8928688885923663,2021-10-08
3,오후 4:35:16.0,71.47081535284565,1.663,2021-10-08
3,오후 4:35:21.0,70.84317473479867,1.609,2021-10-08
3,오후 4:35:26.1,72.18546553761685,1.618,2021-10-08
3,오후 4:35:31.1,72.55671042933152,1.604,2021-10-08
3,오후 4:35:36.1,71.93957562396797,1.635,2021-10-08
3,오후 4:35:41.1,67.13914228339809,1.643,2021-10-08
3,오후 4:35:46.1,69.66042141558682,1.628,2021-10-08
3,오후 4:35:51.1,67.1776601448583,1.52,2021-10-08
3,오후 4:35:56.1,69.58643440551927,1.577,2021-10-08
3,오후 4:36:01.1,70.87710395778115,1.521,2021-10-08
3,오후 4:36:06.1,68.01353466824737,1.575,2021-10-08
3,오후 4:36:11.1,67.00784572726687,1.605,2021-10-08
3,오후 4:36:16.1,66.11937724252256,1.539,2021-10-08
3,오후 4:36:21.1,67.12181233844662,1.516,2021-10-08
3,오후 4:36:26.1,64.06197573575812,1.496,2021-10-08
3,오후 4:36:31.1,64.0864964282445,1.519,2021-10-08
3,오후 4:36:36.1,68.90771312616741,1.4845682968539953,2021-10-08
4,오후 4:37:02.0,76.13914228339809,1.45,2021-10-08
4,오후 4:37:07.0,75.66042141558682,1.522,2021-10-08
4,오후 4:37:12.0,74.1776601448583,1.724,2021-10-08
4,오후 4:37:17.0,76.58643440551927,1.713,2021-10-08
4,오후 4:37:22.0,77.87710395778115,1.679,2021-10-08
4,오후 4:37:27.0,77.01353466824737,1.734,2021-10-08
4,오후 4:37:32.0,72.08489761472396,1.763,2021-10-08
4,오후 4:37:37.0,74.47081535284565,1.744,2021-10-08
4,오후 4:37:42.0,73.84317473479867,1.632,2021-10-08
4,오후 4:37:47.0,73.18546553761685,1.686,2021-10-08
4,오후 4:37:52.0,73.55671042933152,1.672,2021-10-08
4,오후 4:37:57.0,73.93957562396797,1.657,2021-10-08
4,오후 4:38:02.0,72.04198315231801,1.666,2021-10-08
4,오후 4:38:07.0,69.31247367223635,1.675,2021-10-08
4,오후 4:38:12.0,73.28958531874248,1.6710358124008735,2021-10-08
4,오후 4:38:17.0,72.74042366970423,1.569,2021-10-08
4,오후 4:38:22.0,70.04518510357609,1.619,2021-10-08
4,오후 4:38:27.0,73.47249049518311,1.647,2021-10-08
4,오후 4:38:32.0,69.01093857044455,1.585,2021-10-08
4,오후 4:38:37.1,71.19333628680197,1.663,2021-10-08
4,오후 4:38:42.1,70.28386418628695,1.562,2021-10-08
4,오후 4:38:47.1,70.3394548018018,1.612,2021-10-08
4,오후 4:38:52.1,69.49933688835523,1.591,2021-10-08
4,오후 4:38:57.1,68.81608582210924,1.592,2021-10-08
4,오후 4:39:02.1,67.20403500015834,1.574,2021-10-08
4,오후 4:39:07.1,66.87178422074807,1.558,2021-10-08
4,오후 4:39:12.1,68.49957940787253,1.521,2021-10-08
4,오후 4:39:17.1,67.86391347156295,1.514,2021-10-08
4,오후 4:39:22.1,68.9081485396546,1.55,2021-10-08
4,오후 4:39:27.1,67.66209655792429,1.536,2021-10-08
4,오후 4:39:32.1,65.01093857044455,1.56,2021-10-08
4,오후 4:39:37.1,65.19333628680197,1.532,2021-10-08
4,오후 4:39:42.1,67.28386418628695,1.471,2021-10-08
4,오후 4:39:47.1,66.3394548018018,1.475,2021-10-08
4,오후 4:39:52.1,66.49933688835523,1.523,2021-10-08
4,오후 4:39:57.1,66.81608582210924,1.501,2021-10-08
5,오후 4:40:22.6,75.08489761472396,1.505,2021-10-08
5,오후 4:40:27.6,73.47081535284565,1.512,2021-10-08
5,오후 4:40:32.6,73.84317473479867,1.701,2021-10-08
5,오후 4:40:37.6,77.18546553761685,1.663,2021-10-08
5,오후 4:40:42.6,76.55671042933152,1.672,2021-10-08
5,오후 4:40:47.7,75.93957562396797,1.748,2021-10-08
5,오후 4:40:52.7,71.08489761472396,1.734,2021-10-08
5,오후 4:40:57.7,74.47081535284565,1.719,2021-10-08
5,오후 4:41:02.7,74.84317473479867,1.609,2021-10-08
5,오후 4:41:07.7,72.18546553761685,1.686,2021-10-08
5,오후 4:41:12.7,72.55671042933152,1.695,2021-10-08
5,오후 4:41:17.7,74.93957562396797,1.634,2021-10-08
5,오후 4:41:22.7,69.08489761472396,1.643,2021-10-08
5,오후 4:41:27.7,70.47081535284565,1.697,2021-10-08
5,오후 4:41:32.7,70.84317473479867,1.564,2021-10-08
5,오후 4:41:37.7,73.18546553761685,1.595,2021-10-08
5,오후 4:41:42.7,70.55671042933152,1.604,2021-10-08
5,오후 4:41:47.7,73.93957562396797,1.657,2021-10-08
5,오후 4:41:52.7,70.04198315231801,1.597,2021-10-08
5,오후 4:41:57.7,77.47969889103317,1.8187703954811096,2021-10-08
5,오후 4:42:02.7,70.53366359223965,1.586,2021-10-08
5,오후 4:42:07.7,69.74042366970423,1.614,2021-10-08
5,오후 4:42:12.7,70.04518510357609,1.597,2021-10-08
