Process,Time,Vibration,Current,Date
1,오후 4:24:07.0,75.08489761472396,1.528,2021-10-26
1,오후 4:24:12.0,73.47081535284565,1.489,2021-10-26
1,오후 4:24:17.0,73.84317473479867,1.7,2021-10-26
1,오후 4:24:22.0,77.18546553761685,1.664,2021-10-26
1,오후 4:24:27.0,74.55671042933152,1.672,2021-10-26
1,오후 4:24:32.0,76.93957562396797,1.748,2021-10-26
1,오후 4:24:37.0,74.01093857044455,1.689,2021-10-26
1,오후 4:24:42.0,72.19333628680197,1.743,2021-10-26
1,오후 4:24:47.0,74.28386418628695,1.676,2021-10-26
1,오후 4:24:52.0,74.3394548018018,1.634,2021-10-26
1,오후 4:24:57.0,71.49933688835523,1.682,2021-10-26
1,오후 4:25:02.0,71.81608582210924,1.683,2021-10-26
1,오후 4:25:07.0,72.20403500015834,1.619,2021-10-26
1,오후 4:25:12.0,71.87178422074807,1.626,2021-10-26
1,오후 4:25:17.0,72.49957940787253,1.634,2021-10-26
1,오후 4:25:22.0,73.86391347156295,1.627,2021-10-26
1,오후 4:25:27.0,70.9081485396546,1.641,2021-10-26
1,오후 4:25:32.0,71.66209655792429,1.672,2021-10-26
1,오후 4:25:37.0,68.01093857044455,1.605,2021-10-26
1,오후 4:25:42.0,68.19333628680197,1.623,2021-10-26
1,오후 4:25:47.0,69.28386418628695,1.539,2021-10-26
1,오후 4:25:52.1,69.3394548018018,1.544,2021-10-26
1,오후 4:25:57.1,68.49933688835523,1.568,2021-10-26
1,오후 4:26:02.1,70.81608582210924,1.57,2021-10-26
1,오후 4:26:07.1,68.04198315231801,1.551,2021-10-26
1,오후 4:26:12.1,69.31247367223635,1.603,2021-10-26
1,오후 4:26:17.1,66.53366359223965,1.54,2021-10-26
1,오후 4:26:22.1,66.74042366970423,1.569,2021-10-26
1,오후 4:26:27.1,68.04518510357609,1.506,2021-10-26
1,오후 4:26:32.1,67.47249049518311,1.511,2021-10-26
1,오후 4:26:37.1,67.01093857044455,1.54,2021-10-26
1,오후 4:26:42.1,64.19333628680197,1.527,2021-10-26
1,오후 4:26:47.1,66.28386418628695,1.517,2021-10-26
1,오후 4:26:52.1,64.3394548018018,1.452,2021-10-26
1,오후 4:26:57.1,67.49933688835523,1.5,2021-10-26
1,오후 4:27:02.1,67.81608582210924,1.456,2021-10-26
2,오후 4:27:28.1,75.00784572726687,1.528,2021-10-26
2,오후 4:27:33.1,75.11937724252256,1.535,2021-10-26
2,오후 4:27:38.1,74.12181233844662,1.698,2021-10-26
2,오후 4:27:43.1,76.06197573575812,1.701,2021-10-26
2,오후 4:27:48.1,74.0864964282445,1.678,2021-10-26
