Process,Time,Vibration,Current,Date
1,오후 4:21:08.0,73.01093857044455,1.505,2021-10-27
1,오후 4:21:13.0,76.19333628680197,1.512,2021-10-27
1,오후 4:21:18.0,75.28386418628695,1.653,2021-10-27
1,오후 4:21:23.0,76.3394548018018,1.726,2021-10-27
1,오후 4:21:28.0,75.49933688835523,1.704,2021-10-27
1,오후 4:21:33.0,76.81608582210924,1.729,2021-10-27
1,오후 4:21:38.0,73.00784572726687,1.71,2021-10-27
1,오후 4:21:43.0,71.11937724252256,1.739,2021-10-27
1,오후 4:21:48.0,71.12181233844662,1.653,2021-10-27
1,오후 4:21:53.0,71.06197573575812,1.61,2021-10-27
1,오후 4:21:58.0,72.0864964282445,1.61,2021-10-27
1,오후 4:22:03.0,71.25677527359753,1.609,2021-10-27
1,오후 4:22:08.0,71.20403500015834,1.632,2021-10-27
1,오후 4:22:13.0,83.39584837223104,1.8459477129984807,2021-10-27
1,오후 4:22:18.0,71.49957940787253,1.612,2021-10-27
1,오후 4:22:23.0,71.86391347156295,1.65,2021-10-27
1,오후 4:22:28.0,73.9081485396546,1.618,2021-10-27
1,오후 4:22:33.0,73.66209655792429,1.627,2021-10-27
1,오후 4:22:38.0,68.08489761472396,1.673,2021-10-27
1,오후 4:22:43.0,68.47081535284565,1.668,2021-10-27
1,오후 4:22:48.0,70.84317473479867,1.541,2021-10-27
1,오후 4:22:53.0,72.18546553761685,1.55,2021-10-27
1,오후 4:22:58.0,70.55671042933152,1.604,2021-10-27
1,오후 4:23:03.0,71.93957562396797,1.634,2021-10-27
1,오후 4:23:08.1,66.08489761472396,1.597,2021-10-27
1,오후 4:23:13.1,67.47081535284565,1.629,2021-10-27
1,오후 4:23:18.1,66.84317473479867,1.496,2021-10-27
1,오후 4:23:23.1,67.18546553761685,1.527,2021-10-27
1,오후 4:23:28.1,68.55671042933152,1.512,2021-10-27
1,오후 4:23:33.1,68.93957562396797,1.52,2021-10-27
1,오후 4:23:38.1,67.04198315231801,1.551,2021-10-27
1,오후 4:23:43.1,65.31247367223635,1.56,2021-10-27
1,오후 4:23:48.1,67.53366359223965,1.517,2021-10-27
1,오후 4:23:53.1,65.74042366970423,1.478,2021-10-27
1,오후 4:23:58.1,68.04518510357609,1.528,2021-10-27
1,오후 4:24:03.1,66.47249049518311,1.488,2021-10-27
2,오후 4:24:29.7,75.20403500015834,1.54,2021-10-27
2,오후 4:24:34.7,73.87178422074807,1.504,2021-10-27
2,오후 4:24:39.7,75.49957940787253,1.703,2021-10-27
2,오후 4:24:44.7,77.86391347156295,1.672,2021-10-27
2,오후 4:24:49.7,76.9081485396546,1.71,2021-10-27
2,오후 4:24:54.7,76.66209655792429,1.763,2021-10-27
2,오후 4:24:59.8,72.08489761472396,1.742,2021-10-27
2,오후 4:25:04.8,73.47081535284565,1.736,2021-10-27
2,오후 4:25:09.8,71.84317473479867,1.632,2021-10-27
2,오후 4:25:14.8,73.18546553761685,1.664,2021-10-27
2,오후 4:25:19.8,75.55671042933152,1.626,2021-10-27
2,오후 4:25:24.8,72.93957562396797,1.657,2021-10-27
2,오후 4:25:29.8,72.13914228339809,1.711,2021-10-27
2,오후 4:25:34.8,71.66042141558682,1.652,2021-10-27
2,오후 4:25:39.8,72.1776601448583,1.633,2021-10-27
2,오후 4:25:44.8,71.58643440551927,1.622,2021-10-27
2,오후 4:25:49.8,70.87710395778115,1.634,2021-10-27
2,오후 4:25:54.8,72.01353466824737,1.621,2021-10-27
2,오후 4:25:59.8,71.04198315231801,1.604,2021-10-27
2,오후 4:26:04.8,71.31247367223635,1.63,2021-10-27
2,오후 4:26:09.8,69.53366359223965,1.608,2021-10-27
2,오후 4:26:14.8,68.74042366970423,1.615,2021-10-27
2,오후 4:26:19.8,71.04518510357609,1.574,2021-10-27
2,오후 4:26:24.8,69.47249049518311,1.556,2021-10-27
2,오후 4:26:29.8,67.20403500015834,1.609,2021-10-27
2,오후 4:26:34.8,66.87178422074807,1.573,2021-10-27
2,오후 4:26:39.8,70.49957940787253,1.521,2021-10-27
2,오후 4:26:44.8,69.86391347156295,1.513,2021-10-27
2,오후 4:26:49.8,70.9081485396546,1.596,2021-10-27
2,오후 4:26:54.9,69.66209655792429,1.581,2021-10-27
2,오후 4:26:59.9,66.08489761472396,1.606,2021-10-27
2,오후 4:27:04.9,66.47081535284565,1.577,2021-10-27
2,오후 4:27:09.9,66.84317473479867,1.495,2021-10-27
2,오후 4:27:14.9,68.18546553761685,1.504,2021-10-27
2,오후 4:27:19.9,67.55671042933152,1.513,2021-10-27
2,오후 4:27:24.9,68.93957562396797,1.543,2021-10-27
3,오후 4:27:51.7,76.20403500015834,1.529,2021-10-27
3,오후 4:27:56.7,75.87178422074807,1.56,2021-10-27
3,오후 4:28:01.7,77.49957940787253,1.725,2021-10-27
3,오후 4:28:06.7,77.86391347156295,1.718,2021-10-27
3,오후 4:28:11.7,76.9081485396546,1.755,2021-10-27
3,오후 4:28:16.7,74.66209655792429,1.763,2021-10-27
3,오후 4:28:21.7,73.00784572726687,1.742,2021-10-27
3,오후 4:28:26.8,71.11937724252256,1.691,2021-10-27
3,오후 4:28:31.8,74.12181233844662,1.653,2021-10-27
3,오후 4:28:36.8,74.06197573575812,1.61,2021-10-27
3,오후 4:28:41.8,72.0864964282445,1.679,2021-10-27
3,오후 4:28:46.8,73.25677527359753,1.677,2021-10-27
3,오후 4:28:51.8,69.13914228339809,1.632,2021-10-27
3,오후 4:28:56.8,72.66042141558682,1.659,2021-10-27
3,오후 4:29:01.8,72.1776601448583,1.565,2021-10-27
3,오후 4:29:06.8,78.82159840832131,1.78630525722351,2021-10-27
3,오후 4:29:11.8,71.87710395778115,1.634,2021-10-27
3,오후 4:29:16.8,72.01353466824737,1.644,2021-10-27
