Process,Time,Vibration,Current,Date
1,오후 4:24:03.0,75.13914228339809,1.61,2021-09-06
1,오후 4:24:08.0,76.66042141558682,1.53,2021-09-06
1,오후 4:24:13.0,77.1776601448583,1.701,2021-09-06
1,오후 4:24:18.0,76.58643440551927,1.736,2021-09-06
1,오후 4:24:23.0,77.87710395778115,1.748,2021-09-06
1,오후 4:24:28.0,76.01353466824737,1.734,2021-09-06
1,오후 4:24:33.0,71.00784572726687,1.763,2021-09-06
1,오후 4:24:38.0,71.11937724252256,1.721,2021-09-06
1,오후 4:24:43.0,74.12181233844662,1.608,2021-09-06
1,오후 4:24:48.0,74.06197573575812,1.61,2021-09-06
1,오후 4:24:53.0,71.0864964282445,1.678,2021-09-06
1,오후 4:24:58.0,73.25677527359753,1.677,2021-09-06
1,오후 4:25:03.0,69.00784572726687,1.609,2021-09-06
1,오후 4:25:08.0,71.11937724252256,1.658,2021-09-06
1,오후 4:25:13.0,72.12181233844662,1.562,2021-09-06
1,오후 4:25:18.0,71.06197573575812,1.61,2021-09-06
1,오후 4:25:23.0,70.0864964282445,1.632,2021-09-06
1,오후 4:25:28.0,71.25677527359753,1.609,2021-09-06
1,오후 4:25:33.0,69.08489761472396,1.587,2021-09-06
1,오후 4:25:38.1,74.39228907897797,1.75249501069954,2021-09-06
1,오후 4:25:43.1,68.84317473479867,1.563,2021-09-06
1,오후 4:25:48.1,69.18546553761685,1.55,2021-09-06
1,오후 4:25:53.1,70.55671042933152,1.559,2021-09-06
1,오후 4:25:58.1,69.93957562396797,1.566,2021-09-06
1,오후 4:26:03.1,69.13914228339809,1.597,2021-09-06
1,오후 4:26:08.1,68.66042141558682,1.583,2021-09-06
1,오후 4:26:13.1,70.1776601448583,1.565,2021-09-06
1,오후 4:26:18.1,67.58643440551927,1.554,2021-09-06
1,오후 4:26:23.1,68.87710395778115,1.589,2021-09-06
1,오후 4:26:28.1,69.01353466824737,1.53,2021-09-06
1,오후 4:26:33.1,66.04198315231801,1.559,2021-09-06
1,오후 4:26:38.1,66.31247367223635,1.562,2021-09-06
1,오후 4:26:43.1,65.53366359223965,1.494,2021-09-06
1,오후 4:26:48.1,66.74042366970423,1.501,2021-09-06
1,오후 4:26:53.1,68.04518510357609,1.483,2021-09-06
