Process,Time,Vibration,Current,Date
1,오후 4:27:45.0,75.13914228339809,1.491,2021-10-18
1,오후 4:27:50.0,74.66042141558682,1.562,2021-10-18
1,오후 4:27:55.0,77.1776601448583,1.701,2021-10-18
1,오후 4:28:00.0,77.58643440551927,1.691,2021-10-18
1,오후 4:28:05.0,76.87710395778115,1.748,2021-10-18
1,오후 4:28:10.0,76.01353466824737,1.758,2021-10-18
1,오후 4:28:15.0,72.13914228339809,1.741,2021-10-18
1,오후 4:28:20.0,73.66042141558682,1.722,2021-10-18
1,오후 4:28:25.0,72.1776601448583,1.633,2021-10-18
1,오후 4:28:30.0,75.58643440551927,1.668,2021-10-18
1,오후 4:28:35.0,73.87710395778115,1.634,2021-10-18
1,오후 4:28:40.0,74.01353466824737,1.712,2021-10-18
1,오후 4:28:45.0,71.20403500015834,1.673,2021-10-18
1,오후 4:28:50.0,71.87178422074807,1.676,2021-10-18
1,오후 4:28:55.0,72.49957940787253,1.611,2021-10-18
1,오후 4:29:00.0,70.86391347156295,1.627,2021-10-18
1,오후 4:29:05.0,72.9081485396546,1.642,2021-10-18
1,오후 4:29:10.0,73.66209655792429,1.604,2021-10-18
1,오후 4:29:15.0,70.13914228339809,1.65,2021-10-18
1,오후 4:29:20.1,68.66042141558682,1.668,2021-10-18
1,오후 4:29:25.1,70.1776601448583,1.587,2021-10-18
1,오후 4:29:30.1,69.58643440551927,1.554,2021-10-18
1,오후 4:29:35.1,72.87710395778115,1.588,2021-10-18
1,오후 4:29:40.1,73.01353466824737,1.575,2021-10-18
1,오후 4:29:45.1,66.00784572726687,1.65,2021-10-18
1,오후 4:29:50.1,67.11937724252256,1.653,2021-10-18
1,오후 4:29:55.1,69.12181233844662,1.494,2021-10-18
1,오후 4:30:00.1,68.06197573575812,1.519,2021-10-18
1,오후 4:30:05.1,69.0864964282445,1.564,2021-10-18
1,오후 4:30:10.1,67.25677527359753,1.54,2021-10-18
1,오후 4:30:15.1,67.13914228339809,1.563,2021-10-18
1,오후 4:30:20.1,66.66042141558682,1.522,2021-10-18
1,오후 4:30:25.1,66.1776601448583,1.52,2021-10-18
1,오후 4:30:30.1,66.58643440551927,1.509,2021-10-18
1,오후 4:30:35.1,65.87710395778115,1.497,2021-10-18
1,오후 4:30:40.1,66.01353466824737,1.507,2021-10-18
2,오후 4:31:07.7,75.08489761472396,1.491,2021-10-18
2,오후 4:31:12.7,73.47081535284565,1.494,2021-10-18
2,오후 4:31:17.7,75.84317473479867,1.7,2021-10-18
2,오후 4:31:22.7,76.18546553761685,1.664,2021-10-18
2,오후 4:31:27.7,74.55671042933152,1.717,2021-10-18
2,오후 4:31:32.8,75.93957562396797,1.725,2021-10-18
2,오후 4:31:37.8,74.20403500015834,1.688,2021-10-18
2,오후 4:31:42.8,72.87178422074807,1.72,2021-10-18
2,오후 4:31:47.8,74.49957940787253,1.68,2021-10-18
2,오후 4:31:52.8,73.86391347156295,1.65,2021-10-18
2,오후 4:31:57.8,75.9081485396546,1.687,2021-10-18
2,오후 4:32:02.8,75.66209655792429,1.672,2021-10-18
2,오후 4:32:07.8,70.01093857044455,1.719,2021-10-18
2,오후 4:32:12.8,71.19333628680197,1.713,2021-10-18
2,오후 4:32:17.8,69.28386418628695,1.585,2021-10-18
2,오후 4:32:22.8,69.3394548018018,1.612,2021-10-18
2,오후 4:32:27.8,70.49933688835523,1.569,2021-10-18
2,오후 4:32:32.8,71.81608582210924,1.569,2021-10-18
2,오후 4:32:37.8,68.08489761472396,1.596,2021-10-18
2,오후 4:32:42.8,71.47081535284565,1.625,2021-10-18
2,오후 4:32:47.8,71.84317473479867,1.541,2021-10-18
2,오후 4:32:52.8,69.18546553761685,1.618,2021-10-18
2,오후 4:32:57.8,70.55671042933152,1.627,2021-10-18
2,오후 4:33:02.8,72.93957562396797,1.566,2021-10-18
2,오후 4:33:07.8,66.20403500015834,1.597,2021-10-18
2,오후 4:33:12.8,67.87178422074807,1.651,2021-10-18
2,오후 4:33:17.8,68.49957940787253,1.498,2021-10-18
2,오후 4:33:22.9,69.86391347156295,1.536,2021-10-18
2,오후 4:33:27.9,70.9081485396546,1.551,2021-10-18
2,오후 4:33:32.9,70.66209655792429,1.581,2021-10-18
2,오후 4:33:37.9,65.20403500015834,1.605,2021-10-18
2,오후 4:33:42.9,67.87178422074807,1.6,2021-10-18
2,오후 4:33:47.9,65.49957940787253,1.475,2021-10-18
2,오후 4:33:52.9,67.86391347156295,1.536,2021-10-18
2,오후 4:33:57.9,68.9081485396546,1.482,2021-10-18
2,오후 4:34:02.9,65.66209655792429,1.536,2021-10-18
3,오후 4:34:30.4,74.04198315231801,1.56,2021-10-18
3,오후 4:34:35.4,73.31247367223635,1.486,2021-10-18
3,오후 4:34:40.4,75.53366359223965,1.677,2021-10-18
3,오후 4:34:45.4,74.74042366970423,1.66,2021-10-18
3,오후 4:34:50.4,76.04518510357609,1.71,2021-10-18
3,오후 4:34:55.4,76.47249049518311,1.693,2021-10-18
3,오후 4:35:00.4,73.20403500015834,1.722,2021-10-18
3,오후 4:35:05.4,73.87178422074807,1.732,2021-10-18
3,오후 4:35:10.4,73.49957940787253,1.657,2021-10-18
3,오후 4:35:15.4,75.86391347156295,1.673,2021-10-18
3,오후 4:35:20.4,72.9081485396546,1.664,2021-10-18
3,오후 4:35:25.4,73.66209655792429,1.718,2021-10-18
3,오후 4:35:30.4,78.42713554841745,1.823505550186209,2021-10-18
3,오후 4:35:35.4,71.11937724252256,1.667,2021-10-18
3,오후 4:35:40.4,72.12181233844662,1.608,2021-10-18
3,오후 4:35:45.4,71.06197573575812,1.61,2021-10-18
3,오후 4:35:50.4,69.0864964282445,1.633,2021-10-18
3,오후 4:35:55.5,72.25677527359753,1.609,2021-10-18
3,오후 4:36:00.5,68.00784572726687,1.563,2021-10-18
3,오후 4:36:05.5,71.11937724252256,1.636,2021-10-18
3,오후 4:36:10.5,70.12181233844662,1.539,2021-10-18
3,오후 4:36:15.5,71.06197573575812,1.61,2021-10-18
3,오후 4:36:20.5,70.0864964282445,1.588,2021-10-18
3,오후 4:36:25.5,68.25677527359753,1.609,2021-10-18
3,오후 4:36:30.5,66.04198315231801,1.587,2021-10-18
3,오후 4:36:35.5,66.31247367223635,1.545,2021-10-18
3,오후 4:36:40.5,69.53366359223965,1.494,2021-10-18
3,오후 4:36:45.5,66.74042366970423,1.501,2021-10-18
3,오후 4:36:50.5,78.02820673834987,1.804924142967878,2021-10-18
3,오후 4:36:55.5,69.47249049518311,1.511,2021-10-18
3,오후 4:37:00.5,65.04198315231801,1.54,2021-10-18
3,오후 4:37:05.5,65.31247367223635,1.572,2021-10-18
3,오후 4:37:10.5,66.53366359223965,1.472,2021-10-18
3,오후 4:37:15.5,64.74042366970423,1.478,2021-10-18
3,오후 4:37:20.5,68.04518510357609,1.506,2021-10-18
3,오후 4:37:25.5,68.47249049518311,1.465,2021-10-18
4,오후 4:37:53.5,75.00784572726687,1.54,2021-10-18
4,오후 4:37:58.5,76.11937724252256,1.55,2021-10-18
4,오후 4:38:03.5,76.12181233844662,1.698,2021-10-18
4,오후 4:38:08.5,74.06197573575812,1.724,2021-10-18
4,오후 4:38:13.5,75.0864964282445,1.724,2021-10-18
4,오후 4:38:18.5,74.25677527359753,1.677,2021-10-18
4,오후 4:38:23.5,81.57608349258717,1.9494098113376064,2021-10-18
4,오후 4:38:28.5,73.66042141558682,1.682,2021-10-18
4,오후 4:38:33.5,74.1776601448583,1.611,2021-10-18
4,오후 4:38:38.5,75.58643440551927,1.668,2021-10-18
4,오후 4:38:43.5,75.87710395778115,1.679,2021-10-18
4,오후 4:38:48.5,73.01353466824737,1.711,2021-10-18
4,오후 4:38:53.5,69.08489761472396,1.718,2021-10-18
4,오후 4:38:58.5,69.47081535284565,1.654,2021-10-18
4,오후 4:39:03.6,72.84317473479867,1.564,2021-10-18
4,오후 4:39:08.6,71.18546553761685,1.572,2021-10-18
4,오후 4:39:13.6,71.55671042933152,1.649,2021-10-18
4,오후 4:39:18.6,70.93957562396797,1.611,2021-10-18
4,오후 4:39:23.6,69.00784572726687,1.62,2021-10-18
4,오후 4:39:28.6,69.11937724252256,1.606,2021-10-18
4,오후 4:39:33.6,71.12181233844662,1.562,2021-10-18
4,오후 4:39:38.6,68.06197573575812,1.564,2021-10-18
4,오후 4:39:43.6,70.0864964282445,1.61,2021-10-18
4,오후 4:39:48.6,78.34909948709954,1.7173804624573537,2021-10-18
4,오후 4:39:53.6,69.00784572726687,1.586,2021-10-18
4,오후 4:39:58.6,67.11937724252256,1.591,2021-10-18
4,오후 4:40:03.6,69.12181233844662,1.562,2021-10-18
4,오후 4:40:08.6,66.06197573575812,1.519,2021-10-18
4,오후 4:40:13.6,69.0864964282445,1.565,2021-10-18
4,오후 4:40:18.6,69.25677527359753,1.495,2021-10-18
4,오후 4:40:23.6,67.08489761472396,1.564,2021-10-18
4,오후 4:40:28.6,65.47081535284565,1.567,2021-10-18
4,오후 4:40:33.6,66.84317473479867,1.519,2021-10-18
4,오후 4:40:38.7,66.18546553761685,1.482,2021-10-18
4,오후 4:40:43.7,68.55671042933152,1.513,2021-10-18
4,오후 4:40:48.7,65.93957562396797,1.498,2021-10-18
5,오후 4:41:13.7,75.08489761472396,1.551,2021-10-18
5,오후 4:41:18.7,75.47081535284565,1.492,2021-10-18
5,오후 4:41:23.7,76.84317473479867,1.7,2021-10-18
5,오후 4:41:28.7,76.18546553761685,1.709,2021-10-18
5,오후 4:41:33.7,82.34680513113993,1.921804759130226,2021-10-18
5,오후 4:41:38.7,77.93957562396797,1.725,2021-10-18
5,오후 4:41:43.7,73.08489761472396,1.689,2021-10-18
5,오후 4:41:48.7,72.47081535284565,1.766,2021-10-18
5,오후 4:41:53.7,71.84317473479867,1.655,2021-10-18
5,오후 4:41:58.7,72.18546553761685,1.641,2021-10-18
5,오후 4:42:03.7,72.55671042933152,1.627,2021-10-18
5,오후 4:42:08.7,74.93957562396797,1.634,2021-10-18
5,오후 4:42:13.7,69.01093857044455,1.643,2021-10-18
5,오후 4:42:18.8,70.19333628680197,1.697,2021-10-18
5,오후 4:42:23.8,71.28386418628695,1.562,2021-10-18
5,오후 4:42:28.8,72.3394548018018,1.589,2021-10-18
5,오후 4:42:33.8,71.49933688835523,1.614,2021-10-18
5,오후 4:42:38.8,71.81608582210924,1.638,2021-10-18
5,오후 4:42:43.8,68.13914228339809,1.619,2021-10-18
5,오후 4:42:48.8,71.66042141558682,1.625,2021-10-18
5,오후 4:42:53.8,70.1776601448583,1.542,2021-10-18
5,오후 4:42:58.8,69.58643440551927,1.622,2021-10-18
5,오후 4:43:03.8,72.87710395778115,1.589,2021-10-18
5,오후 4:43:08.8,71.01353466824737,1.575,2021-10-18
5,오후 4:43:13.8,68.08489761472396,1.65,2021-10-18
5,오후 4:43:18.8,69.47081535284565,1.608,2021-10-18
5,오후 4:43:23.8,69.84317473479867,1.541,2021-10-18
5,오후 4:43:28.8,67.18546553761685,1.572,2021-10-18
5,오후 4:43:33.8,69.55671042933152,1.581,2021-10-18
5,오후 4:43:38.8,70.93957562396797,1.521,2021-10-18
5,오후 4:43:43.8,67.01093857044455,1.575,2021-10-18
5,오후 4:43:48.8,67.19333628680197,1.606,2021-10-18
5,오후 4:43:53.8,66.28386418628695,1.516,2021-10-18
5,오후 4:43:58.8,65.3394548018018,1.521,2021-10-18
5,오후 4:44:03.8,67.49933688835523,1.5,2021-10-18
5,오후 4:44:08.8,65.81608582210924,1.478,2021-10-18
6,오후 4:44:35.8,75.01093857044455,1.528,2021-10-18
6,오후 4:44:40.8,75.19333628680197,1.49,2021-10-18
6,오후 4:44:45.8,75.28386418628695,1.699,2021-10-18
6,오후 4:44:50.8,75.3394548018018,1.703,2021-10-18
6,오후 4:44:55.8,75.49933688835523,1.705,2021-10-18
6,오후 4:45:00.9,74.81608582210924,1.706,2021-10-18
6,오후 4:45:05.9,74.13914228339809,1.71,2021-10-18
6,오후 4:45:10.9,74.66042141558682,1.695,2021-10-18
6,오후 4:45:15.9,74.1776601448583,1.679,2021-10-18
6,오후 4:45:20.9,72.58643440551927,1.691,2021-10-18
6,오후 4:45:25.9,75.87710395778115,1.68,2021-10-18
6,오후 4:45:30.9,75.01353466824737,1.643,2021-10-18
6,오후 4:45:35.9,70.08489761472396,1.718,2021-10-18
6,오후 4:45:40.9,72.47081535284565,1.698,2021-10-18
6,오후 4:45:45.9,69.84317473479867,1.586,2021-10-18
6,오후 4:45:50.9,73.18546553761685,1.641,2021-10-18
6,오후 4:45:55.9,71.55671042933152,1.581,2021-10-18
6,오후 4:46:00.9,71.93957562396797,1.657,2021-10-18
6,오후 4:46:05.9,69.13914228339809,1.62,2021-10-18
6,오후 4:46:10.9,71.66042141558682,1.629,2021-10-18
6,오후 4:46:15.9,71.1776601448583,1.565,2021-10-18
6,오후 4:46:20.9,72.58643440551927,1.623,2021-10-18
6,오후 4:46:25.9,72.87710395778115,1.611,2021-10-18
6,오후 4:46:30.9,71.01353466824737,1.644,2021-10-18
6,오후 4:46:36.0,66.13914228339809,1.65,2021-10-18
6,오후 4:46:41.0,66.66042141558682,1.608,2021-10-18
6,오후 4:46:46.0,69.1776601448583,1.496,2021-10-18
6,오후 4:46:51.0,67.58643440551927,1.509,2021-10-18
6,오후 4:46:56.0,68.87710395778115,1.566,2021-10-18
6,오후 4:47:01.0,71.01353466824737,1.53,2021-10-18
6,오후 4:47:06.0,67.04198315231801,1.559,2021-10-18
6,오후 4:47:11.0,67.31247367223635,1.608,2021-10-18
6,오후 4:47:16.0,66.53366359223965,1.517,2021-10-18
6,오후 4:47:21.0,64.74042366970423,1.523,2021-10-18
6,오후 4:47:26.0,65.04518510357609,1.506,2021-10-18
6,오후 4:47:31.0,68.47249049518311,1.465,2021-10-18
7,오후 4:47:56.4,73.00784572726687,1.472,2021-10-18
7,오후 4:48:01.4,74.11937724252256,1.55,2021-10-18
7,오후 4:48:06.4,76.12181233844662,1.653,2021-10-18
7,오후 4:48:11.5,75.06197573575812,1.678,2021-10-18
7,오후 4:48:16.5,73.0864964282445,1.724,2021-10-18
7,오후 4:48:21.5,73.25677527359753,1.7,2021-10-18
7,오후 4:48:26.5,74.00784572726687,1.655,2021-10-18
7,오후 4:48:31.5,71.11937724252256,1.659,2021-10-18
7,오후 4:48:36.5,71.12181233844662,1.675,2021-10-18
7,오후 4:48:41.5,74.06197573575812,1.61,2021-10-18
7,오후 4:48:46.5,71.0864964282445,1.61,2021-10-18
7,오후 4:48:51.5,73.25677527359753,1.677,2021-10-18
7,오후 4:48:56.5,72.00784572726687,1.609,2021-10-18
7,오후 4:49:01.5,70.11937724252256,1.658,2021-10-18
7,오후 4:49:06.5,72.12181233844662,1.63,2021-10-18
7,오후 4:49:11.5,72.06197573575812,1.587,2021-10-18
7,오후 4:49:16.5,71.0864964282445,1.633,2021-10-18
