Process,Time,Vibration,Current,Date
1,오후 4:27:07.0,74.04198315231801,1.505,2021-10-25
1,오후 4:27:12.0,73.31247367223635,1.512,2021-10-25
1,오후 4:27:17.0,74.53366359223965,1.676,2021-10-25
1,오후 4:27:22.0,75.74042366970423,1.66,2021-10-25
1,오후 4:27:27.0,76.04518510357609,1.688,2021-10-25
1,오후 4:27:32.0,76.47249049518311,1.715,2021-10-25
1,오후 4:27:37.0,72.04198315231801,1.722,2021-10-25
1,오후 4:27:42.0,72.31247367223635,1.732,2021-10-25
1,오후 4:27:47.0,72.53366359223965,1.631,2021-10-25
1,오후 4:27:52.0,71.74042366970423,1.637,2021-10-25
1,오후 4:27:57.0,73.04518510357609,1.642,2021-10-25
1,오후 4:28:02.0,74.47249049518311,1.624,2021-10-25
1,오후 4:28:07.0,71.20403500015834,1.654,2021-10-25
1,오후 4:28:12.0,72.87178422074807,1.686,2021-10-25
1,오후 4:28:17.0,73.49957940787253,1.612,2021-10-25
1,오후 4:28:22.0,72.86391347156295,1.65,2021-10-25
1,오후 4:28:27.0,70.9081485396546,1.664,2021-10-25
1,오후 4:28:32.0,73.66209655792429,1.649,2021-10-25
1,오후 4:28:37.0,71.13914228339809,1.605,2021-10-25
1,오후 4:28:42.0,68.66042141558682,1.668,2021-10-25
1,오후 4:28:47.0,72.1776601448583,1.61,2021-10-25
1,오후 4:28:52.1,70.58643440551927,1.554,2021-10-25
1,오후 4:28:57.1,71.87710395778115,1.635,2021-10-25
1,오후 4:29:02.1,72.01353466824737,1.598,2021-10-25
1,오후 4:29:07.1,69.20403500015834,1.627,2021-10-25
1,오후 4:29:12.1,69.87178422074807,1.63,2021-10-25
1,오후 4:29:17.1,68.49957940787253,1.566,2021-10-25
1,오후 4:29:22.1,70.86391347156295,1.582,2021-10-25
1,오후 4:29:27.1,70.9081485396546,1.551,2021-10-25
1,오후 4:29:32.1,68.66209655792429,1.604,2021-10-25
1,오후 4:29:37.1,66.00784572726687,1.605,2021-10-25
1,오후 4:29:42.1,66.11937724252256,1.554,2021-10-25
1,오후 4:29:47.1,66.12181233844662,1.494,2021-10-25
1,오후 4:29:52.1,67.06197573575812,1.496,2021-10-25
1,오후 4:29:57.1,65.0864964282445,1.497,2021-10-25
1,오후 4:30:02.1,65.25677527359753,1.518,2021-10-25
2,오후 4:30:29.9,75.00784572726687,1.473,2021-10-25
2,오후 4:30:34.9,73.11937724252256,1.477,2021-10-25
2,오후 4:30:39.9,73.12181233844662,1.699,2021-10-25
2,오후 4:30:44.9,74.06197573575812,1.655,2021-10-25
2,오후 4:30:49.9,73.0864964282445,1.655,2021-10-25
2,오후 4:30:54.9,73.25677527359753,1.677,2021-10-25
2,오후 4:30:59.9,74.13914228339809,1.655,2021-10-25
2,오후 4:31:04.9,74.66042141558682,1.659,2021-10-25
2,오후 4:31:09.9,79.50618989369543,1.823116322352032,2021-10-25
2,오후 4:31:14.9,73.58643440551927,1.69,2021-10-25
2,오후 4:31:19.9,75.87710395778115,1.657,2021-10-25
2,오후 4:31:24.9,73.01353466824737,1.666,2021-10-25
2,오후 4:31:29.9,70.00784572726687,1.719,2021-10-25
2,오후 4:31:34.9,69.11937724252256,1.653,2021-10-25
2,오후 4:31:39.9,72.12181233844662,1.585,2021-10-25
2,오후 4:31:44.9,69.06197573575812,1.564,2021-10-25
2,오후 4:31:49.9,70.0864964282445,1.633,2021-10-25
2,오후 4:31:54.9,71.25677527359753,1.563,2021-10-25
2,오후 4:31:59.9,70.04198315231801,1.586,2021-10-25
2,오후 4:32:05.0,68.31247367223635,1.613,2021-10-25
2,오후 4:32:10.0,69.53366359223965,1.585,2021-10-25
2,오후 4:32:15.0,71.74042366970423,1.546,2021-10-25
2,오후 4:32:20.0,72.04518510357609,1.574,2021-10-25
2,오후 4:32:25.0,72.47249049518311,1.624,2021-10-25
2,오후 4:32:30.0,68.20403500015834,1.631,2021-10-25
2,오후 4:32:35.0,69.87178422074807,1.641,2021-10-25
2,오후 4:32:40.0,68.49957940787253,1.543,2021-10-25
2,오후 4:32:45.0,69.86391347156295,1.581,2021-10-25
2,오후 4:32:50.0,67.9081485396546,1.55,2021-10-25
2,오후 4:32:55.0,69.66209655792429,1.582,2021-10-25
2,오후 4:33:00.0,64.00784572726687,1.537,2021-10-25
2,오후 4:33:05.0,65.11937724252256,1.577,2021-10-25
2,오후 4:33:10.0,64.12181233844662,1.448,2021-10-25
2,오후 4:33:15.0,67.06197573575812,1.474,2021-10-25
2,오후 4:33:20.0,67.0864964282445,1.451,2021-10-25
2,오후 4:33:25.0,65.25677527359753,1.518,2021-10-25
3,오후 4:33:52.7,73.13914228339809,1.519,2021-10-25
3,오후 4:33:57.7,74.66042141558682,1.477,2021-10-25
3,오후 4:34:02.7,76.1776601448583,1.656,2021-10-25
3,오후 4:34:07.7,74.58643440551927,1.691,2021-10-25
3,오후 4:34:12.7,77.87710395778115,1.725,2021-10-25
3,오후 4:34:17.7,78.01353466824737,1.689,2021-10-25
3,오후 4:34:22.7,74.01093857044455,1.764,2021-10-25
3,오후 4:34:27.7,71.19333628680197,1.767,2021-10-25
3,오후 4:34:32.7,72.28386418628695,1.676,2021-10-25
3,오후 4:34:37.7,73.3394548018018,1.611,2021-10-25
3,오후 4:34:42.7,74.49933688835523,1.637,2021-10-25
3,오후 4:34:47.7,79.31982500864041,1.834550405123739,2021-10-25
3,오후 4:34:52.7,72.00784572726687,1.687,2021-10-25
3,오후 4:34:57.8,69.11937724252256,1.626,2021-10-25
3,오후 4:35:02.8,70.12181233844662,1.631,2021-10-25
3,오후 4:35:07.8,69.06197573575812,1.565,2021-10-25
3,오후 4:35:12.8,70.0864964282445,1.588,2021-10-25
3,오후 4:35:17.8,72.25677527359753,1.563,2021-10-25
3,오후 4:35:22.8,70.00784572726687,1.587,2021-10-25
3,오후 4:35:27.8,71.11937724252256,1.636,2021-10-25
3,오후 4:35:32.8,70.12181233844662,1.585,2021-10-25
3,오후 4:35:37.8,70.06197573575812,1.61,2021-10-25
3,오후 4:35:42.8,69.0864964282445,1.588,2021-10-25
3,오후 4:35:47.8,68.25677527359753,1.586,2021-10-25
3,오후 4:35:52.8,66.08489761472396,1.563,2021-10-25
3,오후 4:35:57.8,68.47081535284565,1.545,2021-10-25
3,오후 4:36:02.8,69.84317473479867,1.496,2021-10-25
3,오후 4:36:07.8,69.18546553761685,1.549,2021-10-25
3,오후 4:36:12.8,67.55671042933152,1.581,2021-10-25
3,오후 4:36:17.8,67.93957562396797,1.566,2021-10-25
3,오후 4:36:22.8,67.04198315231801,1.529,2021-10-25
3,오후 4:36:27.8,67.31247367223635,1.538,2021-10-25
3,오후 4:36:32.8,64.53366359223965,1.518,2021-10-25
3,오후 4:36:37.8,65.74042366970423,1.524,2021-10-25
3,오후 4:36:42.8,67.04518510357609,1.46,2021-10-25
3,오후 4:36:47.8,68.47249049518311,1.488,2021-10-25
4,오후 4:37:14.3,76.13914228339809,1.517,2021-10-25
4,오후 4:37:19.4,73.66042141558682,1.55,2021-10-25
4,오후 4:37:24.4,77.1776601448583,1.725,2021-10-25
4,오후 4:37:29.4,76.58643440551927,1.668,2021-10-25
4,오후 4:37:34.4,74.87710395778115,1.748,2021-10-25
4,오후 4:37:39.4,78.01353466824737,1.735,2021-10-25
4,오후 4:37:44.4,73.04198315231801,1.695,2021-10-25
4,오후 4:37:49.4,74.31247367223635,1.767,2021-10-25
4,오후 4:37:54.4,74.53366359223965,1.654,2021-10-25
4,오후 4:37:59.4,73.74042366970423,1.683,2021-10-25
4,오후 4:38:04.4,74.04518510357609,1.688,2021-10-25
4,오후 4:38:09.4,72.47249049518311,1.669,2021-10-25
4,오후 4:38:14.4,71.01093857044455,1.677,2021-10-25
4,오후 4:38:19.4,72.19333628680197,1.641,2021-10-25
4,오후 4:38:24.4,69.28386418628695,1.608,2021-10-25
4,오후 4:38:29.4,69.3394548018018,1.635,2021-10-25
4,오후 4:38:34.4,71.49933688835523,1.568,2021-10-25
4,오후 4:38:39.4,71.81608582210924,1.569,2021-10-25
4,오후 4:38:44.5,71.13914228339809,1.619,2021-10-25
4,오후 4:38:49.5,70.66042141558682,1.626,2021-10-25
